Age,Monthly_Bill,Internet_Usage_GB,Contract_Type,Customer_Tenure,Support_Tickets,Payment_Method,Churn
67,84.96862270801533,408.2381128621132,Two Year,31,5,PayPal,0
29,160.4561103618774,92.01666167115475,One Year,37,7,Crypto,0
53,98.9714767502536,365.19677023010354,One Year,58,8,Credit Card,0
71,139.2404518395877,326.14171353382716,Month-to-Month,43,8,Credit Card,0
38,128.0715819377059,29.5915898660469,One Year,71,6,Credit Card,0
66,143.43975849329246,12.192005350402539,One Year,38,9,PayPal,0
64,159.19101627379243,176.91170282659616,One Year,8,0,Credit Card,0
23,107.41556150266908,346.3929682887887,Two Year,34,3,Crypto,1
65,164.48253035857704,165.87854575297013,Month-to-Month,17,6,Crypto,0
66,104.47887508160571,334.1989169996464,Two Year,17,1,Bank Transfer,1
20,191.760521344148,333.0636133709628,Two Year,53,8,PayPal,0
27,153.0076322368109,403.4707566895101,One Year,15,0,Bank Transfer,1
22,42.51691345175219,50.643321737218535,Month-to-Month,64,8,PayPal,0
63,167.62104955905195,288.9873167025444,One Year,57,6,PayPal,0
43,114.80165555326049,32.18606266708393,Month-to-Month,20,9,Crypto,0
38,197.0475820150344,88.79762299639556,One Year,61,5,Credit Card,0
62,146.57561829797018,163.4249505252151,Month-to-Month,25,6,Crypto,0
43,26.034241848336304,353.9872309743035,Month-to-Month,27,1,Bank Transfer,0
55,85.04248124596627,486.96510952703665,One Year,47,9,PayPal,0
61,108.28232650792064,171.91788637856942,One Year,28,1,Bank Transfer,0
43,169.41258460036235,261.0510982159394,Two Year,6,2,Crypto,0
25,148.5756515226568,130.26874211579525,Two Year,41,5,PayPal,1
22,80.17841341621138,338.06932068419775,Month-to-Month,59,0,Credit Card,1
32,134.1522106254995,183.9263481072728,One Year,61,3,PayPal,1
33,119.61307250069207,241.3164905457005,One Year,49,7,Bank Transfer,0
18,33.94999570095731,284.33862504946376,Two Year,5,7,Bank Transfer,0
33,54.6231516697341,343.43492262373104,One Year,11,4,Bank Transfer,0
54,74.81323941571974,30.965778983586873,Month-to-Month,40,6,Bank Transfer,0
20,47.14184720906555,277.89564579951025,Month-to-Month,70,4,PayPal,0
69,38.52543070770486,216.15088480940355,Month-to-Month,39,3,PayPal,0
64,21.057576324754535,67.7487781533539,Two Year,70,5,Crypto,0
48,175.8894874656967,104.81029749734948,Month-to-Month,20,7,Crypto,0
30,64.8992494133222,442.0611554589686,Two Year,4,9,PayPal,0
73,65.16091474737757,436.01622854101817,Two Year,13,0,Crypto,0
33,49.183346111729534,17.631796957413762,Month-to-Month,49,2,PayPal,0
72,100.32550065413777,345.01134412688987,Two Year,9,3,Credit Card,0
60,107.70597390525076,277.5394692555397,Two Year,59,4,PayPal,0
38,49.573458138765204,469.968105730477,Month-to-Month,3,0,Crypto,0
19,125.6283641940936,454.0948498001855,Month-to-Month,11,8,Credit Card,0
71,147.36999232281232,290.20139451332864,Two Year,5,7,Crypto,1
44,81.02961633343587,70.3385057379333,Two Year,35,1,PayPal,0
55,121.23582240291336,230.44769681098077,One Year,24,4,Crypto,0
43,105.43736198124479,362.85701909757387,Month-to-Month,70,8,PayPal,0
55,47.15419568765941,475.91658090984583,One Year,6,2,Crypto,0
63,148.70208786716978,182.5508734705387,Two Year,42,4,Crypto,0
42,162.276075286569,392.5510665008224,One Year,43,8,PayPal,1
28,133.27069196156185,341.98703588758013,Two Year,14,5,Credit Card,0
25,71.54024527649975,40.0680957939888,One Year,25,4,PayPal,0
25,186.09057393776723,279.4304482928577,Two Year,18,7,PayPal,0
50,96.51809371907362,92.57090793615355,Two Year,24,4,PayPal,0
70,60.51691222316859,342.0910967967045,Two Year,63,8,Bank Transfer,0
24,87.56457795617173,305.432338623379,Month-to-Month,1,2,Bank Transfer,0
55,141.49426746255986,486.55099772528274,Two Year,15,0,Crypto,0
38,170.72703927525734,467.75594989727995,Month-to-Month,54,3,Bank Transfer,0
25,77.74934486374579,5.6770439658417144,Two Year,34,6,Credit Card,0
68,54.198644741781195,40.93468565567811,One Year,52,2,PayPal,1
71,129.0336950486889,384.7980214033511,Two Year,2,9,Credit Card,1
38,185.03086902019425,343.13589341506236,Two Year,36,7,PayPal,0
73,44.825739076290105,400.6718536599288,One Year,23,1,Credit Card,0
37,162.57368263687965,134.1406464114935,Two Year,24,8,Bank Transfer,1
25,100.555364482622,424.8120616124758,Two Year,32,2,PayPal,0
63,161.90737575279744,221.76731652207982,Two Year,51,5,Bank Transfer,0
48,106.05281845692527,131.69233385254643,One Year,46,6,Bank Transfer,1
67,81.69227711742167,6.293266044861286,Two Year,13,4,PayPal,0
74,142.38079003983364,435.8106533749773,Month-to-Month,14,9,Credit Card,1
46,181.11918597303048,268.136580770846,Month-to-Month,17,4,Crypto,0
65,70.8478287703344,487.7156597922443,Month-to-Month,16,0,Bank Transfer,1
26,97.54214564893064,357.62601339406245,Month-to-Month,32,3,Bank Transfer,0
32,53.58611907233927,41.12815460139951,One Year,12,0,PayPal,0
47,44.847798087296646,294.5074020146691,Two Year,3,8,PayPal,0
43,157.79912705451326,9.545145371850401,Month-to-Month,53,8,Credit Card,0
27,48.12618217080406,279.33314525225313,Two Year,43,4,Bank Transfer,0
46,160.7304525535455,175.7506298864413,Two Year,5,4,Crypto,0
71,91.55123984965026,322.00462152466406,One Year,47,4,Bank Transfer,0
33,199.059257447466,271.2455289168891,Two Year,27,6,Credit Card,0
53,47.49486945634496,131.4138113838297,Month-to-Month,52,5,Crypto,0
37,27.665818577436944,82.01295394380617,Month-to-Month,56,1,PayPal,0
62,24.332283224664167,202.95103168453304,One Year,68,9,PayPal,0
71,168.72942089759812,493.43132110995265,Month-to-Month,15,2,PayPal,0
54,93.17749910108523,218.41362163408655,Month-to-Month,19,4,Credit Card,0
39,10.593626433000608,374.6447817733235,One Year,26,6,PayPal,0
24,176.20655887563385,29.42978927707999,One Year,45,1,Crypto,0
40,176.61499131295787,190.0540164442844,Month-to-Month,10,3,PayPal,0
58,163.21916806357027,290.5811955623029,One Year,26,0,Credit Card,1
57,57.180511774720074,375.84706015091257,One Year,8,6,Bank Transfer,0
46,80.82301681276289,264.66344500121295,Month-to-Month,32,1,Bank Transfer,0
33,151.5359827871419,258.13247735458987,Month-to-Month,21,7,Crypto,0
55,102.9770938274412,382.18954938598733,One Year,45,9,Credit Card,0
45,39.22704957747497,157.33057094213123,Two Year,55,0,PayPal,0
65,56.131670260257756,46.214649914824875,Two Year,12,1,PayPal,0
55,194.79201198279588,174.22808503768545,Month-to-Month,48,7,Bank Transfer,1
48,38.692492311150176,80.33912148926788,Month-to-Month,59,4,PayPal,0
31,147.9553437688558,483.0061578625832,Two Year,70,4,Bank Transfer,1
70,100.8234782653124,289.17826219086913,One Year,37,6,Bank Transfer,0
50,152.23431531491036,223.8536152324817,Two Year,31,3,PayPal,1
74,135.61151581743468,456.11388720012707,Two Year,3,8,Bank Transfer,1
26,93.44176620532193,450.2803322961845,Month-to-Month,69,2,Bank Transfer,0
74,77.24305668978275,208.4329422580306,One Year,59,7,Credit Card,0
44,153.32825832766383,437.48895376265534,Two Year,33,2,PayPal,0
41,71.39682918936703,32.94894063836314,One Year,36,7,Credit Card,0
30,159.676581216828,442.97385352094085,Month-to-Month,3,0,PayPal,0
43,139.17018260316587,155.98118074916042,Two Year,3,9,PayPal,0
46,119.75714234430208,282.99601988597004,Month-to-Month,59,9,PayPal,0
68,80.0721681314365,135.5746030529231,Two Year,54,6,PayPal,0
66,48.96545797561124,492.41497902750035,One Year,28,0,Crypto,0
60,144.97976223572613,36.81821168480383,Month-to-Month,9,1,Crypto,0
45,27.356353162410375,224.0306881035449,One Year,26,0,Bank Transfer,1
45,194.40302866959433,310.8730892619471,Two Year,29,9,Credit Card,1
25,195.96210377694263,308.1905139163079,Month-to-Month,10,2,Credit Card,0
40,34.742297032046345,369.6404364926571,One Year,27,8,Bank Transfer,0
46,29.747711364737423,362.4832478346995,One Year,63,0,Credit Card,0
22,88.41617814577572,396.77820989495143,Two Year,62,2,Crypto,0
59,193.0998217294954,117.90941733535612,Month-to-Month,18,1,Credit Card,0
24,86.05907085391146,185.8827402075454,One Year,53,4,PayPal,0
59,79.12240060214361,191.63452487415606,Month-to-Month,17,6,PayPal,0
53,143.68116120976654,477.9639907941609,Month-to-Month,49,5,PayPal,0
58,43.95893495309314,205.24661668551892,Month-to-Month,26,9,PayPal,1
44,79.03146187901277,111.71273614163378,Month-to-Month,5,4,Bank Transfer,1
63,65.34841479215268,316.5398687694836,Two Year,44,2,Bank Transfer,1
19,124.29157829981898,214.2061904977889,One Year,24,6,Crypto,0
42,40.92304838069113,125.78995149475838,Month-to-Month,57,8,Crypto,0
26,114.25323856518489,357.85260175464236,One Year,7,1,Crypto,0
70,172.93385208800052,96.7707180372165,One Year,20,5,Bank Transfer,0
44,107.69240387444435,317.0436662890149,One Year,56,4,Credit Card,0
18,139.8643572486362,215.83482415880147,Two Year,19,8,PayPal,1
40,24.297123358807248,160.2644150010054,Month-to-Month,64,7,Credit Card,0
27,95.31106005693816,473.0451514761633,Month-to-Month,43,8,PayPal,0
59,28.029701812811872,162.87934639957516,One Year,44,6,Crypto,1
69,123.89771839946481,174.40617970083414,One Year,25,4,PayPal,1
42,63.40033052302551,435.4485437024523,Two Year,17,3,Credit Card,0
71,64.58050788843211,65.39263807487112,Two Year,39,7,Credit Card,0
20,24.585680057546337,54.92630607338447,One Year,25,1,Crypto,0
23,68.94519367373954,142.07118425816674,Month-to-Month,39,0,Crypto,0
23,106.2686636503485,296.2263257139554,Two Year,39,2,Credit Card,0
70,121.08541960263467,192.76577989495885,Month-to-Month,59,6,Crypto,0
19,22.666454742406426,304.6686859370019,Two Year,66,0,Bank Transfer,0
35,133.77724528605336,80.71556489117289,Month-to-Month,16,4,Crypto,0
40,102.88639454316397,131.46397353490616,One Year,53,4,Credit Card,0
19,112.0125215037046,283.01600457242336,Two Year,29,2,Bank Transfer,0
29,168.231368015881,109.35745192710745,One Year,66,0,Credit Card,0
39,75.02302460792465,211.97951061473202,Two Year,10,4,Bank Transfer,0
54,43.069711159356594,286.75129061885315,One Year,2,7,Crypto,0
37,114.84393338432129,486.8518002381763,Two Year,13,8,Crypto,1
56,189.55416433169538,40.863442280919,Two Year,54,5,Credit Card,1
41,108.39522764441492,230.74657530688157,Two Year,2,0,Bank Transfer,0
65,168.06331308270623,198.7392094103233,Month-to-Month,42,4,Credit Card,1
37,153.83609034759627,412.2963834761378,Month-to-Month,14,1,PayPal,0
18,108.48284953186798,450.2482623951887,Two Year,51,0,Crypto,1
18,133.03540775415027,453.5995710971511,One Year,49,2,Credit Card,1
34,87.26923497836512,188.1945172077553,One Year,38,9,Credit Card,0
18,110.81945092846681,153.02291830084553,Two Year,34,4,PayPal,0
70,106.3842935052206,225.11948797708726,Month-to-Month,29,8,PayPal,0
69,144.73096896197686,172.64916667992972,Month-to-Month,64,6,Bank Transfer,0
62,87.89645067769371,359.70663930352856,Month-to-Month,23,5,PayPal,0
47,28.95575329820661,107.57195326616169,Month-to-Month,23,8,Bank Transfer,0
58,159.85480933458834,329.68335795286674,One Year,16,5,Credit Card,1
64,140.12207063235942,463.56677901914594,Two Year,44,3,PayPal,0
20,190.52345653689943,140.67687127835885,Two Year,60,6,Bank Transfer,1
63,91.45607341109394,338.7684176778233,Two Year,71,1,Credit Card,1
72,24.859074813107995,72.63699965713178,One Year,65,1,Bank Transfer,1
28,33.10760740901617,61.570587106532294,Month-to-Month,19,5,Credit Card,0
41,156.93071320858482,58.70659455436813,Month-to-Month,45,4,Bank Transfer,0
39,22.87388372793437,70.1255567528291,One Year,1,5,Crypto,0
61,182.4869675365642,108.86627028441154,One Year,12,1,Credit Card,1
62,63.51352114608522,281.8524173052954,Two Year,25,1,Credit Card,0
43,180.7870177100717,383.72583865915317,Two Year,10,0,Bank Transfer,0
30,156.96630127217975,64.30165483174697,One Year,66,1,Credit Card,0
18,175.5281968954211,435.13745535477165,One Year,33,9,Bank Transfer,0
41,50.66754143629349,421.51542593068274,One Year,2,6,Credit Card,0
27,123.18176420457796,363.96662522494285,Month-to-Month,4,1,PayPal,0
52,27.781935093760293,213.55693393127507,Two Year,23,2,PayPal,0
41,48.433345832481436,1.7770601779373907,One Year,41,5,Bank Transfer,0
45,68.88142319408101,367.6477057088481,One Year,38,5,Crypto,1
53,150.75439238690439,439.6140861935433,Month-to-Month,56,9,PayPal,0
33,14.69573208381183,168.3079017097591,One Year,44,8,PayPal,0
57,181.5922837457059,359.27579304933823,Two Year,64,1,Credit Card,0
33,23.452667605455126,31.961759566279568,Month-to-Month,24,6,Crypto,0
34,81.53313711547915,355.0379408643497,One Year,41,0,Crypto,0
68,25.407029382430984,35.08595190359763,Two Year,28,5,Crypto,1
71,156.10389018964102,294.0059816084524,Two Year,62,8,Crypto,0
32,36.84984494652379,299.17908966175156,Month-to-Month,15,7,Crypto,1
33,178.10381294986695,151.77612065748593,Two Year,62,5,Crypto,0
32,110.74217745238995,40.482240811289024,Month-to-Month,10,5,PayPal,0
74,190.20983569652526,474.7180525815062,Two Year,29,5,Bank Transfer,1
51,65.1685734335571,268.25312460428995,One Year,31,7,Bank Transfer,0
28,96.3200688568943,290.29930443680746,Month-to-Month,63,1,Crypto,0
18,141.90692284261982,307.89542362620637,Two Year,18,8,Credit Card,0
32,168.06352938848252,445.6329155361514,Month-to-Month,7,9,PayPal,0
43,90.05784667166529,31.067566628832033,Two Year,27,7,Credit Card,1
68,179.5621822821612,446.7505961584139,Month-to-Month,9,1,PayPal,1
21,32.41756958163509,120.59857779702577,One Year,20,7,PayPal,0
60,144.65009657391812,39.897174548577375,Month-to-Month,50,0,PayPal,1
22,76.15780662059548,328.97566021353435,Month-to-Month,61,5,Credit Card,0
52,29.25374198519342,488.5108464840851,One Year,67,5,Credit Card,1
30,83.46626579238072,29.56379108699135,Two Year,17,8,Crypto,0
27,177.2409686522579,213.6347872006456,One Year,21,8,PayPal,0
28,196.3014355448416,265.36247814654905,Month-to-Month,32,4,Bank Transfer,1
35,84.6319728490917,126.80736308764156,One Year,48,0,PayPal,0
51,178.41911368321126,491.45320242733106,One Year,38,0,Bank Transfer,0
56,106.83433908595687,320.8406440873099,Month-to-Month,28,6,Crypto,0
58,146.23285715614887,422.330985750509,Month-to-Month,60,3,Crypto,0
59,18.620570232026402,208.47306330388508,One Year,70,8,Crypto,0
67,115.88927467696445,177.62398768526404,Month-to-Month,58,2,PayPal,0
40,23.33076788008818,277.025789545665,Two Year,70,5,PayPal,0
24,61.03741184782187,218.20394287069323,Two Year,53,8,Bank Transfer,1
56,117.69472191504894,357.7590795132605,Two Year,10,3,Bank Transfer,0
20,163.3611156201193,133.64322701568557,Two Year,2,4,Credit Card,0
29,116.56979232274301,225.3459245151074,One Year,25,4,Bank Transfer,0
24,187.87639281188993,447.67124089973584,One Year,38,4,Crypto,0
66,163.96317643940876,378.2978422713214,One Year,1,1,PayPal,0
43,39.6856277599695,84.8670123439293,Month-to-Month,13,1,Credit Card,0
50,83.90211226930809,443.54554986640716,One Year,71,0,PayPal,0
54,137.01223118828798,294.91927863214886,One Year,1,0,Crypto,0
65,188.29714600576511,339.9643044529691,Month-to-Month,31,3,Crypto,0
32,197.66601506148746,147.83402635878377,Month-to-Month,67,2,Crypto,0
19,155.00542321293335,221.33058755419307,Month-to-Month,56,3,Credit Card,1
58,119.01616806007914,403.5994269742192,Two Year,19,5,PayPal,0
24,153.75584105021846,166.00743316282785,One Year,4,0,Bank Transfer,1
49,61.914919698150065,83.36574613958645,One Year,28,7,PayPal,0
21,63.88457517933021,189.7741515787568,One Year,44,7,PayPal,0
37,134.32637577084142,35.54011503728466,Month-to-Month,30,6,Credit Card,0
67,175.64875951598296,359.2103727839812,One Year,36,3,Bank Transfer,0
70,194.2638029435072,74.7252084783247,Two Year,53,7,Bank Transfer,1
53,74.85357415793146,143.27782762336153,One Year,59,8,PayPal,0
49,161.34518838925086,440.65942177139215,One Year,68,4,Crypto,0
45,171.7908530046238,270.7083313204288,Month-to-Month,4,5,PayPal,0
30,128.4029161759646,161.34788185764134,Two Year,11,9,Credit Card,1
18,76.04245762365495,274.285778117428,One Year,53,7,Crypto,0
73,127.6268274020222,109.92055215631281,Month-to-Month,54,4,Credit Card,0
52,121.04529181918743,13.561391723099462,Two Year,45,3,Crypto,1
65,125.23984610133327,302.2625070029377,Two Year,17,7,Crypto,0
47,127.65944061966708,357.3488404595799,Month-to-Month,64,2,Crypto,0
71,170.94105626562205,440.01110095754376,Month-to-Month,58,5,Bank Transfer,0
53,42.315487520792765,386.1697971712971,Month-to-Month,13,8,Crypto,1
74,79.78585004688193,463.412172547262,Month-to-Month,51,5,Bank Transfer,1
72,121.34032819663517,492.99078429589224,Month-to-Month,52,8,Credit Card,1
42,63.83227033620902,372.72278842515334,Month-to-Month,15,7,Crypto,0
33,195.84909319596747,434.09372711433673,One Year,4,8,Crypto,0
36,59.99854932444254,337.1920201108642,Month-to-Month,9,9,Crypto,0
18,99.22948732204938,86.2979578129263,Month-to-Month,67,8,Credit Card,0
22,176.69935868548296,91.6695107348202,Two Year,57,7,PayPal,0
68,25.212095905442986,56.0194687013163,Two Year,29,8,PayPal,0
39,165.93072039790786,471.54438527676825,Two Year,47,6,Credit Card,0
41,118.4915901051873,336.7030972218507,Month-to-Month,5,6,Credit Card,0
60,16.04238775573738,395.1649654822968,Month-to-Month,70,3,Credit Card,0
62,181.55344947368613,166.24751107535775,One Year,64,0,PayPal,0
69,17.447398736591175,230.75043332830214,One Year,59,6,Bank Transfer,1
54,107.89138129154564,20.84998638650971,One Year,35,7,Credit Card,0
70,19.315936809479414,444.6146928171136,One Year,5,8,PayPal,0
53,23.528018710154647,426.6487112763925,Month-to-Month,50,0,Bank Transfer,0
53,178.56881970899946,392.6208560972828,Two Year,60,8,Crypto,0
21,155.50685392286428,30.09273177291456,Month-to-Month,15,6,Crypto,0
53,47.41882291652938,87.95061805313944,Month-to-Month,24,6,Credit Card,0
69,127.88891491070822,167.75115821947625,Month-to-Month,21,2,Bank Transfer,0
70,160.98911800193096,132.26827499549418,Month-to-Month,2,0,PayPal,0
35,179.0222218597043,419.39145942700327,Two Year,45,6,Crypto,0
67,98.9783160994378,98.22304334210935,Two Year,10,9,Crypto,0
33,180.52497670622878,266.5301082041483,One Year,45,7,PayPal,1
58,106.49151381633669,286.1191678118368,Month-to-Month,37,5,Crypto,0
35,140.7633280137613,213.08091173410608,One Year,23,6,Crypto,0
39,196.01557829077643,121.10327793349914,Two Year,45,8,Credit Card,0
19,54.83083994696008,480.1868511496846,Two Year,41,7,Bank Transfer,0
38,42.01904245567084,207.28622189224222,One Year,65,4,Bank Transfer,0
53,74.98357674579533,363.92768777279576,Two Year,61,3,Bank Transfer,0
61,41.23581431685878,92.83919734045821,Two Year,6,3,Bank Transfer,0
56,63.990933083926095,411.5827730995779,Month-to-Month,65,3,PayPal,0
64,151.16721144041475,108.7300197935997,Month-to-Month,18,1,Bank Transfer,1
56,100.72956682504457,337.97800516294006,Two Year,40,9,Credit Card,0
46,81.25784595403135,253.74150473478838,Two Year,38,9,PayPal,1
71,80.05756100240069,74.1320133497318,One Year,45,6,Credit Card,0
43,46.96069523101011,13.449648881882558,One Year,17,7,Crypto,0
38,95.0081763145291,465.44338442552106,Two Year,13,6,Bank Transfer,1
34,128.6807561507535,63.71956626870539,Month-to-Month,10,9,Bank Transfer,0
33,36.43941855846251,352.7707629147705,Month-to-Month,31,7,PayPal,1
